season,role,position,lead,column,delta_pp,nan_pos,nan_lead,n
20-21,DM,LDMF,DMF,Successful defensive actions per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Head goals per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Shots per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,"Shots on target, %",4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Dribbles per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Accelerations per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Progressive runs per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Touches in box per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,"Offensive duels won, %",4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Offensive duels per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,"Successful dribbles, %",4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Crosses to goalie box per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Assists per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,"Accurate crosses from right flank, %",4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Crosses from right flank per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,"Accurate crosses from left flank, %",4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Crosses from left flank per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,"Accurate crosses, %",4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Crosses per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,DM,LDMF,DMF,Corners per 90,4.529262086513994,11.195928753180661,6.666666666666667,393
20-21,CM,LCMF,RCMF,Duels per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Fouls suffered per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Third assists per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Second assists per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Shot assists per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,xA per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate long passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Long passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate short / medium passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Short / medium passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate lateral passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Lateral passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate back passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Back passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate forward passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Forward passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Smart passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate smart passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Key passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Progressive passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Direct free kicks on target, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Direct free kicks per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Free kicks per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Back passes received as GK per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,xG against per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate progressive passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Deep completed crosses per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Passes to final third per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Deep completions per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate through passes, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Through passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate passes to penalty area, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Passes to penalty area per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate passes to final third, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Received long passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Duels won, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Shots on target, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Successful defensive actions per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Defensive duels per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Defensive duels won, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Aerial duels per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Aerial duels won, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Sliding tackles per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Shots blocked per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Interceptions per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Fouls per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Successful attacking actions per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Non-penalty goals per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,xG per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Head goals per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Received passes per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Shots per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Assists per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Crosses to goalie box per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Accelerations per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Progressive runs per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Touches in box per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Offensive duels won, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Offensive duels per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Successful dribbles, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Dribbles per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate crosses from right flank, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Crosses per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Crosses from right flank per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate crosses from left flank, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Crosses from left flank per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,"Accurate crosses, %",1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Corners per 90,1.118349520493556,8.722222222222223,9.84057174271578,1800
20-21,CM,LCMF,RCMF,Yellow cards per 90,1.0633742593610638,8.722222222222223,9.785596481583287,1800
20-21,CM,LCMF,RCMF,Red cards per 90,1.0633742593610638,8.722222222222223,9.785596481583287,1800
20-21,CM,LCMF,RCMF,Goals per 90,1.0633742593610638,8.722222222222223,9.785596481583287,1800
20-21,W,LWF,RW,Goals per 90,6.2967349010319715,16.731517509727624,10.434782608695652,257
20-21,W,LWF,RW,Red cards per 90,6.2967349010319715,16.731517509727624,10.434782608695652,257
20-21,W,LWF,RW,Yellow cards per 90,6.2967349010319715,16.731517509727624,10.434782608695652,257
20-21,W,LWF,RW,Duels per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate smart passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Third assists per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Second assists per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Shot assists per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,xA per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate long passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Long passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate short / medium passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Short / medium passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate lateral passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Lateral passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate back passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Back passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate forward passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Forward passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Smart passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Passes to final third per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Key passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Progressive passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Direct free kicks on target, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Direct free kicks per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Free kicks per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Back passes received as GK per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,xG against per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate progressive passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Deep completed crosses per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Deep completions per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate through passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Through passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate passes to penalty area, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Passes to penalty area per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate passes to final third, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate passes, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Received long passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Fouls suffered per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Interceptions per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Shots per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Head goals per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,xG per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Non-penalty goals per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Successful attacking actions per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Fouls per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Shots blocked per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Duels won, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Sliding tackles per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Aerial duels won, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Aerial duels per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Defensive duels won, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Defensive duels per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Successful defensive actions per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Shots on target, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Assists per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Crosses per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate crosses, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Crosses from left flank per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate crosses from left flank, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Crosses from right flank per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Accurate crosses from right flank, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Crosses to goalie box per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Dribbles per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Successful dribbles, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Offensive duels per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,"Offensive duels won, %",6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Touches in box per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Progressive runs per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Accelerations per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Received passes per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,LWF,RW,Corners per 90,6.22427113291603,16.731517509727624,10.507246376811594,257
20-21,W,RWF,RW,Goals per 90,1.5952925792742718,12.030075187969924,10.434782608695652,266
20-21,W,RWF,RW,Red cards per 90,1.5952925792742718,12.030075187969924,10.434782608695652,266
20-21,W,RWF,RW,Yellow cards per 90,1.5952925792742718,12.030075187969924,10.434782608695652,266
20-21,W,RWF,RW,Duels per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,"Accurate smart passes, %",1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,Third assists per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,Second assists per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,Shot assists per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,xA per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,"Accurate long passes, %",1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,Long passes per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,"Accurate short / medium passes, %",1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,Short / medium passes per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,"Accurate lateral passes, %",1.5228288111583304,12.030075187969924,10.507246376811594,266
20-21,W,RWF,RW,Lateral passes per 90,1.5228288111583304,12.030075187969924,10.507246376811594,266
